,10 chunks/story
541,"[[3, 2, 0, 1, 0, 0, 0, 0, 0, 0], [5, 0, 0, 1, 0, 2, 0, 0, 0, 0], [10, 0, 0, 0, 0, 1, 0, 0, 0, 0], [8, 0, 0, 0, 1, 2, 0, 0, 0, 0], [6, 0, 0, 1, 0, 2, 0, 0, 0, 0], [7, 0, 0, 2, 0, 0, 0, 0, 0, 0], [6, 0, 1, 1, 0, 2, 0, 0, 0, 0], [7, 0, 1, 0, 1, 0, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
542,"[[12, 1, 1, 0, 0, 0, 0, 1, 0, 0], [15, 1, 0, 0, 0, 0, 1, 0, 0, 0], [10, 1, 0, 0, 2, 0, 0, 0, 0, 0], [7, 3, 1, 0, 0, 0, 1, 2, 0, 0], [14, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 1, 0, 0, 1, 2, 1, 0, 0], [11, 2, 0, 0, 1, 0, 2, 0, 3, 0], [11, 3, 0, 0, 1, 0, 1, 2, 0, 0], [9, 1, 2, 0, 0, 2, 1, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
4049,"[[13, 5, 0, 1, 0, 0, 0, 0, 0, 0], [16, 1, 1, 1, 1, 0, 0, 0, 0, 0], [14, 3, 0, 1, 1, 0, 0, 0, 0, 0], [16, 0, 0, 1, 1, 0, 0, 0, 0, 0], [8, 2, 1, 2, 3, 1, 0, 1, 0, 0], [12, 3, 0, 1, 1, 2, 0, 2, 0, 0], [6, 2, 1, 2, 0, 1, 0, 0, 0, 0], [18, 2, 0, 0, 1, 1, 0, 0, 0, 0], [12, 1, 2, 1, 1, 0, 0, 1, 0, 0], [5, 2, 3, 2, 3, 0, 0, 0, 0, 0]]"
4050,"[[8, 4, 2, 1, 0, 0, 0, 0, 0, 0], [18, 4, 0, 0, 0, 1, 0, 0, 0, 0], [20, 1, 1, 0, 1, 1, 0, 0, 3, 0], [7, 0, 2, 0, 1, 3, 0, 1, 0, 0], [7, 3, 4, 1, 0, 1, 0, 0, 0, 0], [10, 5, 0, 2, 0, 0, 0, 0, 0, 0], [10, 3, 0, 1, 0, 0, 0, 0, 2, 0], [9, 1, 2, 2, 2, 0, 0, 1, 2, 0], [11, 0, 5, 0, 2, 0, 0, 1, 0, 0], [8, 2, 0, 0, 2, 0, 0, 1, 0, 0]]"
4051,"[[5, 0, 0, 0, 0, 0, 1, 0, 0, 0], [5, 1, 0, 0, 1, 0, 0, 0, 0, 0], [4, 3, 0, 0, 2, 0, 1, 0, 0, 0], [8, 2, 0, 0, 0, 0, 1, 0, 0, 0], [6, 0, 0, 0, 0, 0, 1, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 1, 0], [8, 0, 0, 0, 0, 1, 1, 0, 0, 0], [4, 1, 2, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 1, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0]]"
4052,"[[9, 0, 0, 0, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 2, 1, 0, 0, 0, 0], [8, 2, 1, 0, 0, 1, 0, 0, 0, 0], [13, 0, 0, 0, 0, 1, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 1, 0], [8, 0, 1, 2, 0, 0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 1, 0, 1, 0, 0, 0, 0], [5, 0, 1, 1, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12257,"[[8, 2, 0, 1, 0, 0, 0, 2, 0, 0], [3, 1, 1, 0, 0, 0, 0, 0, 0, 0], [3, 1, 1, 0, 0, 0, 0, 3, 0, 0], [0, 10, 1, 0, 0, 0, 0, 0, 0, 0], [0, 6, 0, 0, 0, 0, 0, 0, 0, 0], [4, 5, 0, 0, 0, 0, 0, 0, 0, 0], [5, 3, 0, 0, 2, 0, 0, 0, 0, 0], [5, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 5, 0, 1, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 1, 0, 0]]"
4058,"[[9, 1, 1, 2, 0, 0, 0, 0, 0, 0], [4, 4, 0, 1, 0, 0, 0, 0, 0, 0], [4, 1, 0, 1, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [11, 2, 1, 0, 0, 0, 0, 0, 0, 0], [13, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 2, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 1, 0, 0, 0, 0, 0, 0]]"
4059,"[[8, 0, 2, 0, 1, 0, 1, 0, 0, 0], [10, 0, 0, 0, 0, 0, 0, 0, 0, 0], [11, 0, 0, 0, 0, 0, 1, 0, 0, 1], [7, 2, 0, 0, 3, 0, 1, 0, 0, 2], [11, 0, 0, 0, 0, 0, 1, 0, 0, 0], [11, 0, 1, 0, 1, 0, 0, 0, 0, 1], [3, 0, 2, 0, 0, 0, 1, 0, 0, 0], [10, 0, 3, 0, 0, 0, 0, 0, 0, 0], [10, 1, 3, 0, 0, 0, 0, 0, 0, 1], [4, 1, 2, 0, 0, 0, 0, 0, 0, 0]]"
4062,"[[6, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 2, 0, 0, 0, 0, 1, 1, 0, 0], [7, 0, 0, 0, 0, 0, 1, 1, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 0, 0, 0, 3, 1, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 0, 1, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 3, 0, 0], [8, 0, 1, 0, 0, 0, 0, 4, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
4063,"[[8, 1, 1, 0, 0, 0, 0, 0, 0, 0], [10, 2, 0, 0, 1, 0, 0, 0, 0, 0], [11, 0, 0, 0, 1, 0, 1, 0, 0, 0], [8, 2, 0, 0, 1, 0, 0, 0, 0, 0], [12, 2, 0, 0, 1, 0, 2, 0, 0, 0], [9, 4, 1, 0, 1, 0, 2, 3, 0, 0], [6, 1, 0, 0, 3, 0, 2, 0, 0, 0], [16, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 1, 2, 0, 1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
4064,"[[5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 1, 0, 0, 1, 0, 0], [1, 2, 0, 0, 0, 0, 0, 1, 0, 0], [3, 2, 0, 0, 0, 0, 0, 1, 0, 0], [5, 0, 1, 1, 0, 1, 0, 1, 0, 0], [4, 0, 0, 0, 0, 1, 0, 1, 0, 0], [3, 0, 0, 1, 0, 0, 0, 0, 0, 0], [2, 0, 1, 1, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
4066,"[[7, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 2, 1, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [9, 0, 1, 1, 0, 0, 0, 0, 0, 0], [9, 1, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 1, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
4068,"[[15, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 3, 0, 0, 0], [10, 0, 0, 0, 1, 0, 1, 0, 0, 0], [9, 0, 0, 0, 0, 1, 0, 0, 0, 0], [13, 0, 0, 0, 0, 0, 1, 0, 0, 0], [7, 0, 2, 0, 0, 0, 1, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [12, 0, 3, 0, 2, 0, 0, 0, 0, 0], [17, 0, 5, 0, 0, 0, 0, 1, 0, 0], [0, 0, 2, 0, 0, 0, 0, 0, 0, 0]]"
13981,"[[5, 2, 0, 5, 1, 0, 0, 0, 0, 0], [6, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 1, 0, 0, 0, 1], [4, 0, 0, 0, 0, 0, 0, 0, 0, 1], [7, 0, 1, 1, 0, 0, 0, 0, 0, 0], [2, 1, 2, 1, 0, 0, 0, 0, 0, 0], [7, 0, 1, 2, 0, 0, 0, 0, 0, 0], [6, 0, 1, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 1, 1, 0, 0, 0, 0, 1], [3, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
4069,"[[3, 2, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 1, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [5, 1, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
5771,"[[5, 0, 2, 1, 0, 0, 0, 0, 0, 0], [6, 2, 0, 1, 1, 0, 0, 1, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 1, 0, 1, 0, 0, 0, 0], [7, 0, 1, 0, 0, 0, 1, 0, 0, 0], [5, 2, 0, 0, 0, 0, 0, 0, 0, 0], [3, 3, 0, 0, 0, 0, 0, 0, 0, 0], [5, 2, 0, 0, 0, 0, 0, 0, 0, 0], [5, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
5773,"[[6, 0, 0, 0, 1, 0, 0, 0, 0, 0], [5, 0, 0, 1, 0, 0, 0, 0, 0, 0], [5, 1, 0, 0, 1, 0, 1, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 2, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 1, 0, 0, 0, 0, 0, 0], [3, 0, 2, 0, 0, 0, 0, 0, 0, 0], [3, 1, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
5774,"[[12, 0, 3, 0, 0, 0, 0, 0, 0, 0], [8, 1, 2, 0, 1, 0, 1, 0, 0, 0], [9, 0, 2, 0, 0, 0, 1, 0, 0, 0], [10, 0, 2, 0, 0, 0, 2, 0, 0, 0], [11, 0, 2, 0, 0, 0, 1, 0, 0, 0], [8, 0, 0, 0, 1, 1, 0, 0, 0, 0], [9, 0, 1, 0, 0, 0, 1, 0, 0, 0], [11, 0, 2, 0, 0, 0, 1, 0, 0, 0], [5, 0, 2, 0, 0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
5776,"[[11, 1, 0, 1, 0, 0, 1, 0, 0, 0], [6, 9, 1, 0, 0, 0, 2, 0, 0, 0], [5, 9, 0, 0, 0, 0, 2, 0, 0, 0], [9, 3, 0, 0, 1, 1, 1, 0, 0, 0], [11, 0, 0, 0, 1, 2, 0, 0, 0, 0], [20, 0, 0, 0, 1, 0, 1, 0, 0, 0], [18, 0, 1, 0, 2, 0, 2, 0, 0, 0], [15, 0, 1, 0, 1, 1, 3, 0, 0, 0], [10, 1, 2, 1, 0, 0, 1, 0, 0, 0], [15, 0, 2, 0, 1, 0, 0, 0, 0, 0]]"
5780,"[[7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 1, 0, 0, 0, 0, 0, 0, 0, 0], [3, 2, 0, 1, 1, 0, 0, 0, 0, 0], [3, 1, 0, 1, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 1, 0, 0, 0, 0], [3, 0, 0, 0, 1, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
5783,"[[6, 0, 2, 0, 0, 0, 0, 0, 0, 0], [8, 4, 1, 2, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [13, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 1, 0, 0, 0, 0, 0, 0, 0], [12, 0, 0, 1, 0, 1, 0, 0, 0, 0], [14, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 1, 1, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 0, 2, 0, 0]]"
5784,"[[4, 0, 0, 0, 0, 1, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 1, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 0, 2, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 0, 1, 0, 0], [1, 1, 0, 0, 0, 0, 1, 0, 0, 0]]"
10355,"[[5, 3, 0, 0, 1, 0, 0, 0, 0, 0], [0, 3, 2, 0, 1, 0, 1, 0, 0, 0], [3, 4, 0, 0, 0, 0, 2, 0, 0, 0], [0, 8, 0, 0, 1, 0, 3, 0, 0, 0], [0, 13, 1, 0, 0, 2, 0, 0, 0, 0], [0, 5, 2, 1, 0, 0, 2, 2, 1, 0], [4, 8, 2, 0, 1, 0, 1, 0, 0, 0], [14, 2, 0, 0, 2, 1, 0, 0, 0, 0], [5, 2, 5, 1, 0, 0, 0, 7, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
5785,"[[5, 3, 0, 0, 1, 0, 0, 0, 0, 0], [0, 3, 2, 0, 1, 0, 1, 0, 0, 0], [3, 4, 0, 0, 0, 0, 2, 0, 0, 0], [0, 8, 0, 0, 1, 0, 3, 0, 0, 0], [0, 13, 1, 0, 0, 2, 0, 0, 0, 0], [0, 5, 2, 1, 0, 0, 2, 2, 1, 0], [4, 8, 2, 0, 1, 0, 1, 0, 0, 0], [14, 2, 0, 0, 2, 1, 0, 0, 0, 0], [5, 2, 5, 1, 0, 0, 0, 7, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
5786,"[[8, 1, 1, 2, 0, 0, 0, 0, 0, 0], [10, 1, 0, 0, 0, 0, 0, 1, 0, 0], [7, 3, 1, 1, 0, 0, 0, 0, 0, 0], [8, 3, 0, 0, 1, 0, 0, 0, 0, 0], [12, 1, 1, 1, 1, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [9, 4, 0, 1, 0, 0, 0, 0, 0, 0], [9, 0, 1, 0, 0, 0, 0, 0, 0, 0], [7, 0, 2, 0, 0, 0, 0, 0, 0, 0], [12, 0, 2, 0, 0, 0, 0, 0, 0, 0]]"
5787,"[[9, 0, 2, 0, 0, 0, 2, 1, 0, 0], [10, 1, 1, 0, 0, 0, 1, 0, 0, 1], [9, 2, 0, 0, 0, 0, 4, 0, 0, 3], [8, 2, 3, 0, 0, 0, 0, 0, 0, 0], [14, 0, 1, 0, 0, 0, 3, 0, 0, 2], [20, 0, 1, 2, 0, 1, 1, 0, 0, 0], [13, 1, 5, 2, 0, 0, 0, 0, 1, 0], [18, 1, 2, 1, 0, 0, 0, 0, 0, 0], [15, 1, 4, 0, 0, 0, 1, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
5788,"[[12, 0, 3, 0, 0, 0, 1, 0, 0, 0], [15, 0, 2, 1, 0, 0, 1, 0, 0, 0], [16, 2, 0, 0, 2, 0, 1, 0, 0, 0], [13, 0, 0, 0, 1, 0, 1, 0, 0, 0], [13, 3, 0, 0, 0, 0, 2, 0, 0, 0], [20, 0, 1, 0, 1, 0, 2, 0, 0, 0], [20, 0, 3, 0, 1, 0, 4, 0, 0, 0], [12, 1, 3, 0, 1, 0, 3, 0, 0, 0], [15, 2, 5, 2, 2, 0, 2, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
14055,"[[3, 1, 0, 0, 0, 0, 0, 0, 0, 0], [4, 1, 0, 2, 0, 0, 0, 0, 0, 0], [6, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 2, 0, 0, 0, 0, 0, 0, 0, 0], [4, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 1, 0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
5789,"[[7, 0, 1, 1, 0, 0, 0, 1, 0, 0], [8, 2, 1, 1, 0, 0, 0, 0, 0, 0], [4, 3, 0, 0, 1, 1, 0, 0, 0, 0], [5, 0, 0, 0, 1, 1, 0, 0, 1, 0], [9, 0, 0, 0, 1, 3, 0, 0, 0, 0], [8, 1, 1, 2, 0, 1, 0, 0, 0, 0], [6, 0, 0, 1, 1, 1, 0, 0, 0, 0], [7, 2, 1, 1, 2, 0, 0, 0, 0, 0], [9, 1, 0, 0, 2, 0, 0, 0, 0, 0], [0, 3, 1, 0, 0, 0, 0, 0, 0, 0]]"
5790,"[[6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 2, 0, 0, 0, 0, 0, 0, 0, 0], [9, 1, 1, 0, 0, 0, 0, 1, 0, 0], [11, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 1, 1, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 1, 1, 0, 0, 0, 1, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
5791,"[[3, 2, 1, 0, 1, 0, 0, 0, 0, 0], [17, 0, 1, 0, 1, 0, 0, 0, 0, 0], [11, 2, 2, 0, 3, 0, 0, 0, 0, 0], [2, 5, 0, 0, 0, 0, 0, 1, 0, 0], [7, 5, 1, 0, 0, 0, 0, 2, 0, 0], [10, 2, 0, 0, 0, 1, 0, 0, 0, 0], [17, 3, 0, 0, 1, 1, 0, 0, 0, 0], [11, 3, 1, 0, 1, 1, 0, 1, 0, 0], [14, 2, 2, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
5793,"[[19, 0, 0, 1, 0, 0, 0, 0, 0, 0], [10, 0, 0, 1, 0, 0, 0, 0, 0, 0], [19, 1, 1, 1, 0, 2, 0, 1, 0, 0], [9, 1, 0, 0, 0, 2, 0, 1, 0, 0], [11, 0, 0, 1, 0, 3, 0, 0, 0, 0], [10, 0, 0, 0, 0, 2, 0, 0, 0, 0], [14, 0, 1, 1, 0, 2, 0, 0, 0, 0], [9, 1, 1, 0, 0, 0, 0, 0, 0, 0], [13, 0, 0, 1, 0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0]]"
5794,"[[9, 4, 0, 0, 0, 0, 0, 0, 0, 0], [8, 2, 0, 0, 1, 0, 0, 0, 0, 0], [9, 1, 0, 0, 1, 0, 1, 2, 0, 2], [16, 0, 0, 0, 2, 0, 0, 1, 0, 1], [18, 2, 0, 0, 0, 0, 2, 1, 0, 1], [5, 6, 1, 0, 0, 0, 1, 0, 0, 0], [7, 1, 0, 2, 1, 0, 2, 1, 0, 2], [9, 0, 2, 1, 0, 0, 1, 0, 0, 0], [13, 1, 1, 0, 1, 2, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]]"
5795,"[[7, 0, 1, 1, 0, 0, 0, 0, 0, 0], [7, 2, 1, 1, 1, 0, 0, 0, 0, 0], [5, 0, 0, 1, 2, 0, 0, 1, 0, 0], [6, 3, 0, 0, 1, 2, 0, 0, 0, 0], [7, 2, 2, 1, 0, 0, 0, 1, 0, 0], [4, 0, 2, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 1, 0, 0, 0, 0, 0, 0], [8, 1, 0, 1, 0, 1, 0, 0, 0, 0], [3, 2, 3, 2, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 1, 0, 0, 1, 0, 0]]"
5797,"[[6, 1, 1, 0, 2, 0, 0, 0, 0, 0], [3, 3, 0, 0, 0, 0, 0, 0, 0, 0], [7, 1, 1, 1, 0, 0, 0, 0, 0, 0], [6, 0, 2, 0, 1, 0, 0, 0, 0, 0], [7, 0, 1, 2, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 1, 0], [2, 0, 1, 0, 1, 0, 0, 0, 0, 0], [11, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
5800,"[[15, 0, 4, 1, 0, 0, 0, 0, 0, 0], [15, 2, 2, 2, 2, 1, 0, 0, 0, 0], [15, 3, 5, 1, 3, 1, 0, 2, 0, 0], [19, 0, 3, 4, 1, 3, 0, 1, 0, 0], [22, 0, 0, 0, 1, 1, 0, 0, 0, 0], [18, 0, 0, 0, 2, 2, 0, 0, 3, 0], [15, 1, 1, 2, 0, 2, 0, 0, 2, 0], [16, 1, 2, 2, 0, 1, 0, 0, 0, 0], [17, 1, 1, 0, 0, 0, 0, 0, 0, 0], [12, 0, 1, 0, 1, 0, 0, 0, 0, 0]]"
5801,"[[5, 1, 2, 1, 1, 0, 0, 0, 0, 0], [3, 4, 1, 1, 0, 0, 0, 0, 0, 0], [2, 2, 2, 1, 0, 1, 0, 0, 0, 0], [4, 0, 1, 1, 0, 0, 0, 0, 0, 0], [8, 0, 0, 1, 1, 1, 0, 0, 1, 0], [9, 0, 2, 0, 0, 1, 0, 0, 0, 0], [0, 2, 3, 0, 1, 0, 0, 0, 1, 0], [7, 1, 3, 0, 0, 0, 0, 0, 0, 0], [6, 3, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
3851,"[[3, 0, 0, 0, 1, 0, 0, 0, 0, 0], [4, 1, 0, 0, 0, 0, 0, 0, 0, 0], [4, 3, 0, 3, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 1, 0], [3, 1, 1, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 1, 0, 0, 0, 0, 0], [9, 1, 0, 1, 1, 1, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 2, 1, 1, 0, 0, 0, 0]]"
3858,"[[8, 2, 0, 0, 0, 0, 0, 0, 0, 0], [9, 3, 2, 0, 0, 0, 2, 0, 0, 0], [9, 0, 0, 1, 0, 0, 2, 0, 0, 0], [13, 0, 1, 0, 0, 0, 1, 0, 0, 0], [10, 0, 1, 0, 0, 0, 1, 0, 1, 0], [10, 1, 1, 1, 0, 0, 1, 0, 0, 0], [8, 0, 1, 2, 0, 0, 3, 0, 0, 0], [13, 0, 2, 1, 0, 0, 3, 0, 0, 0], [12, 0, 0, 1, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
3860,"[[21, 0, 2, 1, 0, 0, 0, 0, 0, 0], [17, 1, 0, 2, 0, 0, 0, 1, 0, 0], [19, 0, 0, 0, 0, 0, 0, 0, 0, 0], [17, 0, 0, 0, 0, 0, 0, 0, 0, 0], [19, 1, 1, 2, 0, 1, 0, 2, 0, 0], [17, 2, 3, 3, 0, 0, 0, 1, 0, 0], [20, 1, 2, 2, 0, 0, 0, 1, 1, 0], [17, 0, 3, 0, 0, 0, 0, 0, 0, 0], [13, 1, 2, 0, 0, 1, 0, 3, 0, 0], [22, 0, 0, 1, 0, 0, 0, 0, 0, 1]]"
3866,"[[4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 1, 0, 0, 1, 0, 0, 0, 0, 0], [4, 0, 0, 1, 0, 0, 0, 0, 0, 0], [3, 3, 0, 0, 1, 0, 0, 0, 0, 0], [3, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 1, 1, 2, 0, 0, 0, 0], [4, 0, 0, 1, 0, 0, 0, 0, 0, 0], [3, 0, 2, 1, 1, 0, 0, 0, 0, 0], [3, 1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
3868,"[[3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 1, 0, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 1, 0, 0, 0, 0, 0], [6, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
3869,"[[16, 1, 1, 0, 0, 0, 0, 0, 0, 0], [18, 0, 0, 1, 0, 0, 0, 0, 0, 0], [14, 0, 0, 3, 0, 1, 0, 1, 0, 0], [8, 9, 1, 1, 0, 0, 0, 0, 0, 0], [15, 0, 0, 0, 0, 0, 0, 0, 0, 0], [19, 0, 0, 0, 0, 0, 0, 0, 1, 0], [15, 0, 0, 1, 0, 1, 0, 2, 1, 0], [18, 0, 0, 1, 0, 0, 0, 0, 0, 0], [13, 1, 2, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
3873,"[[9, 0, 0, 0, 0, 0, 1, 0, 0, 0], [8, 0, 0, 0, 0, 0, 2, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 1, 2, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 1, 0, 0, 1, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 1, 2, 0, 0, 0], [5, 0, 2, 0, 0, 1, 0, 1, 0, 0], [5, 0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
